texts
" Ninh Thuận: Địa điểm ưu tiên đặt nhà máy điện hạt nhân Một góc Ninh Thuận, địa điểm ưu tiên lựa chọn đặt nhà máy điện hạt nhân Ông Vương Hữu Tấn, Viện trưởng Viện Năng Lượng Nguyên tử Việt Nam cho biết, có ba địa điểm hiện đang được cân nhắc để lựa chọn làm nơi đặt nhà máy điện hạt nhân.  Đó là Ninh Thuận, Phú Yên và Phan Rang. Tuy nhiên, Ninh Thuận vẫn là địa điểm được ưu tiên lựa chọn.  Được hỏi về tiến triển của dự án xây dựng nhà máy điện hạt nhân tại VN, vẫn theo ông Vương Hữu Tấn, Viện Năng lượng Nguyên tử Việt Nam đã hoàn tất dự án tiền khả thi và đang trình Chính phủ phê duyệt.  Dự kiến, đến năm tới (2007), sẽ chuyển sang dự án khả thi nhằm đáp ứng kịp tiến độ thời gian xây dựng nhà máy điện hạt nhân tại VN.  Theo kế hoạch, nhà máy điện hạt nhân đầu tiên sẽ được xây dựng và đi vào hoạt động bắt đầu từ năm 2020 với quy mô công suất từ 2.000 MW - 4.000 MW, và sẽ chiếm từ 5-9% tổng công suất phát điện toàn quốc.  Về vấn đề lựa chọn công nghệ nào cho nhà máy điện hạt nhân ở VN, Viện Năng lượng Nguyên tử Việt Nam cho biết, hiện vẫn đang còn trong quá trình phân tích và trưng cầu ý kiến của các chuyên gia.  Tuy nhiên, công nghệ của nhà máy điện hạt nhân sẽ được chọn lựa trên cơ sở đảm bảo an toàn cao nhất trong quá trình vận hành.  Theo hướng dẫn của Cơ quan Năng lượng nguyên tử quốc tế (IAEA), để đưa một nhà máy điện hạt nhân vào hoạt động thì cần khoảng 3.500- 4.500 người, trong đó có khoảng 500-700 người có trình độ đại học và trên đại học, 700-1.000 kỹ thuật viên và 2.200-3.000 công nhân lành nghề các loại Hiện nay, Viện có 681 cán bộ với tuổi trung bình là 42, trong đó đại học 361 người, thạc sỹ 78 người, tiến sỹ và GS, PGS 62 người. ""Với tuổi đời trung bình của cán bộ Viện Năng lượng Nguyên tử Việt Nam là 42 thì đây là độ tuổi so với VN là trẻ, nhưng so với quốc tế là… già!"" -đại diện Bộ Khoa học-Công nghệ nhận xét .   |||Khoa_hoc"
" Công nghệ nuôi tạo ngọc trai đen Viên ngọc trai đen to bằng hạt nhãn, có kích thước 15mm do ông Thiện nuôi cấy thường có giá từ 2.000 USD trở lên Trên thị trường những năm gần đây, những viên ngọc trai với nhiều màu sắc rực rỡ, hồng đậm và nhạt, trắng bạc, xatanh, da đồng, kem sữa, xanh lam... đang là mặt hàng được ưa chuộng.  Trong đó quí hơn cả vẫn là màu đen. Tuy nhiên thường chỉ có loài trai nước mặn mới có khả năng tạo ra ngọc trai đen.  Thế nhưng ở TP.HCM có một ông đại tá về hưu đã tìm được công nghệ tạo ra ngọc trai đen từ loài trai nước ngọt...  Ông là Trần Doãn Thiện, hiện cư ngụ tại quận Tân Bình, TP.HCM. Ông kể từ những năm 1949-1957, ông công tác tại bộ đội biên phòng tỉnh Hà Tĩnh, vì vậy có dịp tiếp xúc với nhiều ngư dân.  Trong một lần cùng anh em lặn, mò trai về nấu cháo, ông tình cờ nhặt được một viên ngọc trai trắng đẹp long lanh.  Từ đó, giấc mơ nuôi tạo ngọc trai luôn ám ảnh ông. Nhưng mãi đến năm 1985 khi đã nghỉ hưu, ông mới dành toàn bộ thời gian cho việc nghiên cứu nuôi cấy ngọc trai.  Ông cùng những người bạn trẻ đào ao nuôi trai, tập cấy ghép nhân ngọc. ""Hồi đó, mặc dù rất khó khăn và hầu như không có gì chắc chắn, vừa nghiên cứu, nuôi trai, tập cấy ngọc... chúng tôi phải ăn mì tôm để sống.  Đôi lúc khó khăn quá tôi phải bán nốt chiếc xe máy duy nhất trong nhà để trang trải chi phí. Mọi người cho chúng tôi là “hâm”..., thế nhưng khi ấy bác cháu vẫn rất lạc quan và tin mình sẽ nuôi tạo ra được ngọc..."" - ông Nguyễn Quốc Thịnh, hiện là giám đốc Công ty Lâm Anh, chuyên về thương mại và sản xuất ngọc, cho biết.  Sau nhiều lần trầy trật với chuyện làm ngọc, cuối cùng nhóm ông Thiện cũng đã cấy ghép nhân thành công. Ngọc trai trắng do nhóm của ông làm đã trở nên ổn định, sắc nét và bán ra được thị trường.  Ông Thiện nhớ lại: ""Một lần sang Pháp tìm hiểu về ngọc, tôi thấy những viên ngọc trai đen rất đẹp, loại ngọc này có giá cao gấp 4-5 lần loại ngọc trai trắng cùng cỡ. Tìm hiểu tại sao lại có giá chênh lệch như vậy, ông mới vỡ lẽ ngọc trai đen đắt là do... hiếm. Về nước, ông lại lao vào nghiên cứu để tìm ra công nghệ nuôi tạo và sản xuất ngọc trai đen.  Ông cùng nhóm nghiên cứu lặn lội đến những vùng biển khác nhau: từ Phan Thiết đến Kiên Giang để tìm kiếm những loại trai ngọc Pinctada maxima, P.fucata, Pteria penguin và các loại có môi đen. Thế nhưng khi cấy ngọc cho trai, việc tạo sắc đen cho ngọc vẫn không thể thực hiện được.  Một lần, ngồi than thở với vợ, ông bỗng thấy vợ mình rất có duyên với hàm răng đen tuyền lấp lánh.  Ông chợt ngộ ra: răng cũng được cấu tạo bằng canxi, hạt ngọc trai cũng có thành phần tương tự, vậy thì có thể nghĩ cách thay đổi màu cho hạt ngọc từ khi bắt đầu nuôi cấy.  Viên ngọc đẹp hay không sẽ tùy thuộc áo trai làm tế bào ngọc, lớp áo này sẽ tạo nên những tinh thể thuần nhất.  Tạo màu sắc cho trai có liên quan mật thiết đến gen và môi trường sống. Một lần nữa, sau 10 năm lặn lội, miệt mài, ông tạo ra được hạt ngọc hắc trân châu (ngọc trai màu đen) từ loại trai lứa (Sinanodonta jourdyi) lấy giống từ Lâm Đồng.  Ngọc trai đen và các loại ngọc trai trắng do ông Trần Doãn Thiện nuôi cấy  Thức ăn để nuôi trai cũng được ông nghiên cứu một cách công phu, được chế biến từ một loại lá của cây sồi (loại lá người xưa dùng để nhuộm vải, lụa đen) rồi ông dùng vảy cá lóng lánh như cá diếc, cá chép... phơi khô, tán nhuyễn thành bột trộn với thức ăn để ngọc được tạo thành có độ bóng, đẹp. Thời gian từ lúc cấy nhân đến khi cho ngọc là hai năm, một viên ngọc đen 13-14 mm có giá 1.000-2.000 USD.  Nghe tin VN nuôi tạo được ngọc đen, rất nhiều chuyên gia của Nhật, Pháp, Đài Loan, Trung Quốc đại lục... kéo đến nhà ông tham quan. Người nào cũng thán phục và trầm trồ với viên ngọc trai đen tuyền, ông cũng nhận được rất nhiều lời đề nghị hợp tác làm ăn với số tiền lên đến hàng triệu USD...  Thế nhưng cũng chính các chuyên gia lại một lần nữa ngạc nhiên khi thấy ông từ chối và cho rằng không thể hợp tác vì đây là ""bí mật quốc gia”.  Vậy mà với bà con trong nước, ông lại nói rất chân tình: “Sẽ hướng dẫn bất kỳ người nào có tâm huyết và nguyện vọng nuôi trai màu lấy ngọc mà không lấy một đồng nào”.  Quả thật, từ vài năm nay ông đã hướng dẫn rất nhiều chủ trại nuôi ngọc ở TP.HCM, Đồng Nai, Lâm Đồng, Đắc Lắc, Bến Tre.  Riêng đối với bí quyết công nghệ của ngọc “hắc trân châu”, ông nói: cũng sẽ truyền nghề cho những người tâm huyết mà ông cảm thấy tin tưởng. Tuy nhiên, những người được chọn phải là những người dùng công nghệ để làm giàu cho chính bản thân, tuyệt đối không được bán công nghệ ra nước ngoài.   |||Khoa_hoc"
" Lỗ đen, nguồn năng lượng sạch nhất vũ trụ Các nhà vật lý thiên văn Mỹ đã lần đầu tiên đo đạc hoạt động của các lỗ đen và khẳng định rằng đây là những “động cơ” hiệu quả và sinh thái nhất của vũ trụ.  Theo nhà nghiên cứu Steve Allen thuộc trường đại học Stanford, lỗ đen là một động cơ sử dụng nhiên liệu hiệu quả gấp 25 lần so với động cơ hiệu quả cao nhất chưa từng được con người chế tạo. Ông Allen khẳng định rằng một chiếc xe hơi sử dụng động cơ này có thể đi được 1,5 tỉ km chỉ với 3,8 lít xăng.  Các nhà khoa học đã đo được khối lượng khí nóng hấp thu bởi 9 lỗ đen nhờ kính viễn vọng không gian tia X Chandra của Mỹ. Họ đã lần đầu tiên quan sát tia hạt bắn ra từ lỗ đen với tốc độ cực nhanh. Theo các nhà nghiên cứu, các lỗ đen cổ hơn và cực kỳ hiệu quả còn có thể giữ vai trò chủ chốt trong việc duy trì trật tự ở các thiên hà lớn. Chúng ngăn sự phát triển của quá nhiều ngôi sao và không cho các thiên hà xâm chiếm lẫn nhau.   |||Khoa_hoc"
"Hai cậu sinh viên Trường đại học quốc gia Singapore (NUS) vừa chế tạo thành công chiếc máy giặt có thể làm sạch các vết bẩn trên quần áo chỉ trong vòng vài phút mà không cần đến nước. Chiếc máy vận hành nhờ kỹ thuật dùng ion âm, nén khí và chất khử mùi để giặt quần áo. Tác giả cho biết chiếc máy giặt ra đời từ ý tưởng áp dụng công nghệ lọc không khí, vốn cũng dùng ion âm, để tụ bụi bẩn và vi khuẩn thành một khối rồi từ đó hút lớp bẩn này ra dễ dàng. Máy giặt sẽ giúp tiết kiệm khoản chi phí giặt khô và bảo đảm không làm hư hại đến quần áo vì không cần dùng đến xà phòng trong quá trình giặt sạch.  |||Khoa_hoc"
"Dạy về sinh nở cho sinh viên y bằng robot mang thai Noelle được ra đời ở Afganistan, California và hàng chục nơi nằm giữa hai địa danh trên. Cô là một robot mang thai giống y như thật, đang được sử dụng ngày một nhiều trong các trường y và các khoa sản bệnh viện.  Ma nơ canh màu xám pha vàng có kích cỡ bằng thật này đang có nhu cầu ngày càng lớn bởi ngành y đang nhanh chóng từ bỏ phương pháp dạy truyền thống có từ nhiều thế kỷ nay là sử dụng bệnh nhân hay chuột lang, sang các phương pháp mô phỏng công nghệ cao. Lý do đơn giản là: sẽ tốt hơn nếu mắc sai phạm trên một robot trị giá 20.000 đôla chứ không phải trên một bệnh nhân sống. Viện y học, một chi nhánh của Viện hàn lâm quốc gia Mỹ, ước tính khoảng 98.000 bệnh nhân chết mỗi năm do những sai lầm y học đáng lý có thể ngăn chặn được.  ""Chúng tôi đang cố gắng loại bỏ một số sai lầm"", tiến sĩ Paul Preston, một nhà gây tê học tại Kaiser Permanente và là kiến trúc sư của chương trình đào tạo chăm sóc thai phụ kéo dài 4 năm của bệnh viện, mà ở đó Noelle đóng vai chính.  Noelle, sản phẩm của công ty khoa học Gaumard có trụ sở tại Miami, được sử dụng tại hầu hết trong số 30 bệnh viện trên khắp thế giới của Kaiser và các bệnh viện khác đang chờ đến lượt.  Đến nay, đã có nhiều công ty khác đã chế tạo những ma nơ canh giống như thật trong việc đào tạo y tế cho những tình huống khẩn cấp, nhưng Noelle dường như là mô hình bà bầu công nghệ cao duy nhất cho tới nay.  Các nguyên mẫu Noelle có giá từ 3.200 đôla (dạng cơ bản) đến loại đã máy tính hoá có giá 20.000 đôla, cho hình dung tốt nhất về một ca sinh nở. ""Cô"" có thể được lập trình cho nhiều ứng dụng khác nhau, và các kiểu co giãn cổ tử cung. Noelle có thể chuyển dạ trong nhiều giờ và sinh ra một em bé hoặc đột ngột sinh chỉ trong vài phút.  ""Em bé"" là một búp bê bằng nhựa có thể đổi màu, từ màu hồng khoẻ mạnh tới màu xanh chết người do thiếu ôxy. Nó sẽ phát sáng các tín hiệu sống còn khi được nối với máy quan sát. Ma nơ canh được máy tính hoá cũng có thể phát ra tỷ lệ xung y như thật và có thể đi tiểu hay thở.   |||Khoa_hoc"
"Khai quật 'kim tự tháp' ở châu Âu Các nhà khảo cổ đã bắt đầu đào bới một khu vực mà họ hy vọng là đang ẩn giấu một kim tự tháp cổ bên dưới một quả đồi bí ẩn ở Bosnia - nơi từ lâu đã là chủ đề của truyền thuyết.  Trưởng nhóm nghiên cứu Bosnia cho biết mô đất nổi lên trên thị trấn nhỏ Visoko tương tự như các địa điểm kim tự tháp ở châu Mỹ Latinh mà ông từng nghiên cứu. Nếu đúng, nó sẽ là kim tự tháp đầu tiên được khám phá ở châu Âu.  Nghiên cứu sơ bộ quả đồi, được gọi là Visocica, đã tìm thấy một sườn dốc 45 độ, có hình dáng hoàn hảo hướng về 4 phía và một đỉnh bằng. Dưới các lớp đất đá, công nhân đã khám phá ra một lối vào bằng phẳng lát đá, các lối vào dẫn đến những đường hầm và các tảng đá lớn có thể là một phần của mặt ngoài cùng của kim tự tháp.  Ảnh vệ tinh và nhiệt học đã tiết lộ hai quả đồi hình kim tự tháp nhỏ hơn trong thung lũng Visoko. Các công nhân cứu hộ đã được gửi tới một đường hầm, nơi được cho là một phần của hệ thống ngầm nối 3 quả đồi trên.  Cuộc khai quật sẽ tiếp tục trong 6 tháng tới tại khu vực ngay bên ngoài Visoko. ""Chúng tôi hy vọng sẽ có những kết quả sơ bộ đầu tiên trong 3 tuần tới"", Semir Osmanagic, trưởng nhóm nghiên cứu cho biết.   |||Khoa_hoc"
"Con người có thể 'thức giấc' sau 100 năm đông lạnh? Các nhà khoa học có thể phát minh công nghệ hỗn hợp lạnh không đóng băng để bảo quản xác ướp trong nhiều thế kỷ. Các bệnh loại nan y hiện nay có thể chữa trị nếu con người được cho ""ngủ"" nhân tạo bằng phương pháp đông lạnh và thức dậy sau khi khoa học tìm ra được phương pháp chữa bệnh hiệu quả. Trở về thập niên 40 của thế kỷ trước, các nhà nghiên cứu lần đầu tiên đặt ra khái niệm đông lạnh người. Nhưng các thí nghiệm trên loài vật đã không đạt kết quả như mong muốn. Một nhóm các nhà khoa học Nga đã cố gắng phát triển một công nghệ sinh hàn và hồi sinh có hiệu quả từ đầu thập niên 90. Êkíp khoa học này do viện sĩ V. Kovanov, Viện Y khoa Nga, lãnh đạo. Các nhà khoa học Nga đã đạt được phần nào thành công đáng kể. Một con chuột thí nghiệm được đông lạnh rồi sau đó được làm ấm lên từ từ - kết quả con vật không bị chết trong suốt quá trình thí nghiệm. Việc tạo ra một kỹ thuật sinh hàn không đóng băng chính là phần khó khăn nhất. Các nhà khoa học đã sáng chế ra khoảng 300 chất cryoprotector trong thập niên 30. Nhưng cryoprotector chỉ có thể chặn đứng sự hình thành băng trong các tế bào cá thể, tức là máu, thận, tinh dịch hay các mẩu nhỏ mô, song các chất này lại không thể xâm nhập toàn bộ thân thể - một số vùng thân thể vẫn không bị ảnh hưởng. Nhóm các nhà nghiên cứu nói trên tan rã vào năm 1994 sau cái chết của Kovanov. Thời gian sau, nhà khoa học hàng đầu trong nhóm của Kovanov là Pavel Scherbakov tập hợp các đồng nghiệp cũ để thành lập một nhóm nghiên cứu mới. V. Telpukhov, giáo sư Khoa Phẫu thuật của Viện Y khoa Moskva Sechenov cùng với P. Scherbakov đi tiên phong trong việc sử dụng một hỗn hợp các khí trơ thay cho các chất cryoprotector. Hỗn hợp bao gồm argon, krypton và xenon. Khi được đông lạnh, các chất khí sẽ biến thành khối như nước quả nấu đông, kết nước lại thành khối rắn mà không hình thành các tinh thể băng sắc bén. Một con chuột thí nghiệm được đông lạnh trong môi trường khí trơ ở -196oC. Con chuột sau đó được giải băng lên 0oC. Cuối cùng quả tim con chuột được cấy sang cho con chuột khác và kết quả là nó bắt đầu đập trở lại. Thí nghiệm được nhắc lại đến 10 lần. Các nhà khoa học Nga sau đó đã đăng ký bản quyền phương pháp bảo quản đông các mô và cơ quan nội tạng của họ tại Cơ quan cấp bằng sáng chế của Nga vào tháng 1/2006. Người đông lạnh được bảo quản trong môi trường sinh hàn là đích cuối cùng của chương trình. Tuy nhiên hãy còn vấn đề cần giải quyết: tại sao không làm hồi sinh toàn bộ con chuột trong khi quả tim của nó đã bắt đầu đập trở lại sau một quãng thời gian ngắn nằm trong nitrogen lỏng? Theo Pavel Scherbakov, các bong bóng khí trơ là trở ngại lớn nhất hiện nay. Các bong bóng đó sẽ tăng cao trong các mạch máu của con chuột khi nhiệt độ được nâng lên đến 0oC và hơn nữa. Cơ thể sẽ sinh ra nhiều khí hơn nữa nếu helium được đưa vào một hỗn hợp khí. Vấn đề cần phải giải quyết là chọn lựa các thành phần hỗn hợp khí, sức ép và tốc độ làm ấm lên. Tuy nhiên, việc đầu tư vào chương trình đã vấp phải trở ngại pháp lý ở châu Âu, Mỹ và Nga có thể gây khó khăn cho việc đông lạnh cơ thể người bất cứ lúc nào. Cho đến khi nào các trở ngại pháp lý được tháo gỡ, thì các nhà nghiên cứu mới có thể tiến hành một trạng thái tiềm sinh hoàn toàn (anabiosis) một loài động vật có vú trong tương lai gần nhất.  |||Khoa_hoc"
"Waterchlo - thiết bị khử trùng nước sinh hoạt bằng muối Tại trạm cấp nước nhỏ ở nhiều nơi, nước được khử trùng bằng clo khí hay lỏng. Cách truyền thống này không kiểm soát được nồng độ, và có thể tạo clo dư độc hại cho người dùng. Trung tâm phát triển công nghệ cao (Viện KHCN Việt Nam) đã đưa ra giải pháp mới - khử trùng bằng nước Javen điều chế tại chỗ từ muối. Để đạt tiêu chuẩn của Bộ Y tế, nước sinh hoạt bắt buộc phải được khử trùng ở khâu cuối, trước khi cấp đến các hộ dân. Các nhà máy lớn thực hiện công đoạn này bằng việc sục clo khí. Tuy nhiên, chất này rất độc hại và không an toàn trong chuyên chở, bảo quản. Vì thế, nó không thích hợp cho các trạm cấp nước quy mô nhỏ.  Một giải pháp khác là bột clorine. Tuy nhiên, nếu pha chế bột vào nước bằng phương pháp thủ công sẽ gây hại đến sức khoẻ công nhân và làm ô nhiễm trạm nước. Mặt khác, bột này hút nước, thải khí clo nên chất lượng bột giảm nhanh khi bảo quản. Một giải pháp khả thi hơn là nước Javen (hypochlorit natri hoá học). Chất này khử trùng hiệu quả, lại vận chuyển dễ dàng, nhưng có giá thành cao và chất lượng giảm sút nhanh khi bảo quản và vận chuyển, có thể trở thành nước thường.  Cũng có thể khử trùng nước bằng ozone hay tia cực tím, nhưng do chỉ có tác dụng khử trùng tức thời, nên không phù hợp với việc nước sau khử trùng phải tiếp tục lưu chuyển trong đường ống và bể chứa. Nhóm nghiên cứu của Trung tâm phát triển công nghệ cao, Viện Khoa học Vật liệu - Viện khoa học Công nghệ Việt Nam, đã đề xuất một giải pháp lần đầu tiên có ở nước ta: điện phân nước muối để có nước Javen tại chỗ (hay hypochlorit natri ở dạng điện phân).  Tiến sĩ Nguyễn Đình Cường, chủ nhiệm dự án cho biết ở dạng này, Javen là chất ôxy hoá mạnh, không độc hại, lại không bị phân huỷ như với nước javen hoá học (dạng bán sẵn), và muốn dùng bao nhiêu thì sản xuất bấy nhiêu, chứ không cần vận chuyển đi xa như các phương pháp trên. Do vậy nó rất hiệu quả trong việc khử trùng nước cấp quy mô vừa và nhỏ.  Trên nguyên lý đó, nhóm nghiên cứu đã thiết kế, chế tạo thành công các thiết bị chế tạo nước Javen phù hợp với nhiều quy mô khác nhau từ 10 đến 1000 m3/giờ. Thiết bị sẽ nằm trong chu trình của trạm cấp nước, chỉ sử dụng điện, nước và muối làm nguyên liệu đầu vào. Đầu ra của thiết bị là nước Javen dạng điện phân, được đưa vào đường ống nước theo tỷ lệ nhất định. Theo cách này, để khử trùng 1m3 nước sinh hoạt chỉ mất 25 đồng, rẻ hơn nhiều so với các phương pháp khác. Ngoài ra, người vận hành có thể điều chỉnh dễ dàng để đưa nồng độ nước Javen vào đường ống theo ý muốn.  Ông Cường cũng cho biết máy có tính năng tương đương thiết bị của Mỹ, nhưng có giá thành chỉ 1/3. Nhờ nhiều ưu điểm trên mà đến nay, tuy mới chỉ ra đời từ cuối năm 2005, nhưng thiết bị đã được nhiều địa phương đón nhận, như 6 chiếc cho dự án nước sạch tại Nghệ An. Ông Cường cũng cho biết sản phẩm là thành quả hoàn thiện nhất sau 10 năm nghiên cứu của Trung tâm. Liên hệ: Trung tâm Phát triển công nghệ cao, Viện Khoa học công nghệ Việt Nam. Nhà A25-18 Hoàng Quốc Việt, Cầu Giấy, Hà Nội. ĐT: 04 - 8364152. Fax: 04-7561352. Lê Dũng - 0912069443.  |||Khoa_hoc"
"Đánh máy bằng... ý nghĩ Một loại máy chữ được vi tính hoá, có khả năng biến các xung điện trong não người thành những ký tự và từ có thể sẽ xuất hiện trên thị trường trong 5 năm tới. Trước mắt, công nghệ này sẽ cho phép những nhà chế tạo (từ Viện Fraunhofer và Bệnh viện Charrité ở Berlin, Đức) xem xét chức năng ứng xử và suy nghĩ của não trong thế giới thực. Về lâu dài, một thiết bị tương tác máy - não như vậy có thể thay thế cho cần điều khiển trong các trò đánh bạc điện tử hoặc đóng vai trò như một công cụ giao tiếp cho những người bị câm hoặc bại liệt.  ""Chúng tôi đang hình dung về một thứ giống như cái mũ đội đầu với các điện cực gắn bên trong, có thể đo được sóng não"", thành viên của nhóm nghiên cứu - Klaus-Robert Mueller - từ Viện Fraunhofer tiết lộ.  ""Người dùng sẽ chỉ việc đội mũ vào, có một kết nối không dây từ các điện cực này đến một máy tính và họ có thể chơi game ở đó"".  Để thực hiện được việc này, nhóm nghiên cứu cần cải tiến công nghệ điện cực, sao cho các sensor kim loại tí hon sẽ thu được tín hiệu điện từ hoạt động não mà không cần tiếp xúc với da đầu. Hiện tại, họ vẫn hơi lúng túng trước loại mũ điện cực kiểu truyền thống, trông khá giống mũ bơi với 64-128 điểm tiếp xúc và một mớ dây rợ nối với máy tính. Điểm vượt trội của họ là phần mềm. Trong khi những dự án nghiên cứu khác có thể buộc người dùng phải thực hành đến 100 giờ trước khi hoàn tất việc kiểm tra, thì hệ thống của Fraunhofer chỉ mất 5 phút.  Trong quá trình kiểm tra, người dùng sẽ tưởng tượng đang cử động tay phải hoặc tay trái. Tín hiệu não báo về điện cực sẽ được xử lý trong một chương trình máy tính đặc biệt, giúp lọc bỏ những tín hiệu từ các suy nghĩ không có liên quan tới việc cử động và định vị những hoạt động não chịu trách nhiệm về những liên tưởng tới cử động.  Một khi người dùng đã được đồng bộ với máy tính, anh ta có thể hình dung đang cử động chân, tay hoặc đang quay một vật thể để kích hoạt một hành động trên màn hình.   |||Khoa_hoc"
"Bảo vệ loài cá sấu xiêm hoang dã tại Phú Yên  Cục Bảo vệ môi trường, Viện Sinh học nhiệt đới và các chuyên gia của Chương trình bảo tồn đa dạng sinh học và sử dụng bền vững đất ngập nước Mê Kông vừa phối hợp tổ chức hội thảo ở Hà Nội về những giải pháp cứu loài cá sấu nước ngọt hoang dã mới được phát hiện tại huyện Sông Hinh, Phú Yên.  Trước đây, Tổ chức Bảo tồn Thiên nhiên Thế giới (IUCN) đã xếp loài cá sấu xiêm hoang dã vào danh sách loài có nguy cơ tuyệt chủng và đã không còn trong môi trường hoang dã ở Việt Nam. Trên thế giới, cá sấu Xiêm được IUCN xếp vào danh sách các loài có nguy cơ tuyệt chủng ở mức độ Cực kỳ nguy cấp. Cách đây 1 năm, các chuyên gia của Chương trình bảo tồn đa dạng sinh học và sử dụng bền vững đất ngập nước Mê Kông cùng Viện Sinh học nhiệt đới, Tổ chức Bảo tồn động thực vật quốc tế (FFI) thực hiện cuộc điều tra về sự tồn tại của loài cá sấu nước ngọt hoang dã tại Sông Hinh đã phát hiện 1 con cá sấu nước ngọt hoang dã nặng khoảng 100 kg, và cho rằng có một quần thể cá sấu nước ngọt hoang dã đang sinh sống tại khu vực này.  |||Khoa_hoc"
