texts
"Bơm thêm tiền mới cho TP HCM Tình trạng khan hiếm tiền mới tại đây đã giảm dần bởi cuối tuần qua, Ngân hàng Nhà nước thành phố đã chi cho các ngân hàng thương mại trên địa bàn một lượng khá lớn và đủ loại cơ cấu tiền như polymer loại 500.000 và 50.000 đồng, cotton mệnh giá từ 100.000 đồng trở xuống.  Riêng tiền kim loại mệnh giá 1.000 đồng vẫn còn hiếm.  Ngân hàng Nhà nước TP HCM cho biết sẽ chi tiền mới qua nhiều kênh như ngân hàng thương mại, Kho bạc Nhà nước để mọi người có thể nhận được tiền mới. Tuy nhiên, do nhu cầu quá lớn nên chỉ đáp ứng được một phần.  |||Kinh_doanh"
"OPEC tăng sản lượng 2 triệu thùng Tổ chức các nước xuất khẩu dầu mỏ (OPEC) vừa thống nhất nâng sản lượng khai thác thêm 2 triệu thùng/ngày kể từ 1/7 và thêm 500.000 thùng/ngày trong tháng 8 tới, với hy vọng đưa giá dầu trở về ngưỡng 22-28 USD một thùng.  Tuy nhiên, theo giới phân tích, quyết định này không ảnh hưởng mấy đến thị trường bởi hiện nay OPEC đang khai thác vượt sản lượng 2 triệu thùng mỗi ngày. Ngay sau tuyên bố của OPEC, giá dầu thế giới chỉ biến động nhẹ. Dầu thô tại thị trường New York xuống 39,26 USD/thùng, giảm 62 cent, dầu Brent cũng xuống 36,4 USD/thùng. Quyết định nâng sản lượng của OPEC được nhiều nước hoan nghênh, nhất là Mỹ bởi nước này đang tiêu thụ tới 1/4 lượng dầu trên thế giới. Trong tháng năm vừa qua, Mỹ đã lập kỷ lục nhập khẩu cao nhất từ trước tới nay với 10,2 triệu thùng/ngày.   |||Kinh_doanh"
"Nga cam kết dỡ bỏ lệnh cấm nhập thịt từ EU Chủ tịch Ủy ban châu Âu Romano Prodi đã nhận được lời hứa này qua cuộc điện đàm với Phó thủ tướng Nga Mikhail Fradkov cuối tuần qua. Tuy nhiên, theo phát ngôn viên EU Reijo Kemppinen, không rõ bao giờ cam kết trên mới có hiệu lực. ""Phó thủ tướng Nga đã chấp nhận quan điểm của EU và hứa sẽ sớm dỡ bỏ các rào cản với thực phẩm nhập khẩu, đồng thời cho phép bình thường hóa buôn bán kể từ nay trở đi"", ông Kemppinen tiết lộ. Hiện EU vẫn chờ xác nhận chính thức từ phía ông Fradkov về việc cơ quan y tế và các quan chức cửa khẩu của Nga giải quyết thủ tục hải quan cho các lô hàng đang bị kẹt. Ông Kemppinen cho biết thêm qua điện thoại, 2 lãnh đạo cao cấp đã đạt được thỏa thuận theo đó đến cuối tháng 9, hai bên sẽ ký kết hiệp định giúp giải quyết băn khoăn của Nga về hệ thống phát hành và kiểm tra chứng nhận vệ sinh trong EU. Tuy nhiên, một chuyên gia của cơ quan vệ sinh an toan thực phẩm Nga cho biết họ vẫn chưa nhận được thông tin nào từ chính phủ về thời hạn chót cho việc giải quyết tranh chấp giữa 2 bên cũng như khả năng dỡ bỏ lệnh cấm. Từ 1 năm nay, Nga yêu cầu EU phải ban hành một mẫu chứng nhận vệ sinh chung cho toàn liên bang, đồng thời đưa ra thời hạn chót cho việc này là 1/6/2004. Đến thời điểm đó, yêu cầu vẫn chưa được thực hiện, Mátxcơva bất ngờ dừng thông quan toàn bộ lô hàng thịt có xuất xứ từ EU.  |||Kinh_doanh"
"Vụ kiện tôm đe doạ tới xuất khẩu của Mỹ Hiệp hội Đậu nành Mỹ (ASA) hôm qua chính thức gia nhập Uỷ ban Đặc nhiệm về tôm (CITAC) với lo ngại vụ kiện bán phá giá sẽ gây tổn thất nặng nề cho xuất khẩu sản phẩm của mình. Đậu nành và sữa đậu nành là nguồn nguyên liệu quan trọng để chế biến thức ăn nuôi tôm.  ASA là một tổ chức với hơn 25.000 hội viên là nông dân trồng đậu nành trên khắp nước Mỹ. Khách hàng lớn nhất của đậu nành Mỹ xuất khẩu chính là những cường quốc về tôm trên thế giới. Theo ASA, những khách hàng này đã góp phần đưa đậu nành trở thành sản phẩm nông nghiệp xuất khẩu đứng đầu tại Mỹ. ""Hơn một nửa số đậu nành xuất khẩu của chúng tôi được tiêu thụ tại các quốc gia nuôi tôm"", Chủ tịch ASA Ron Heck nói. ASA hiện rất quan ngại vụ kiện chống bán phá giá tôm có thể dẫn tới việc các nước dùng biện pháp trả đũa thương mại để hạn chế đậu nành và sữa đậu nành nhập khẩu từ Mỹ. Chính Thái Lan đã từng lên tiếng sẽ ngừng mua đậu nành Mỹ nếu Washington kiên quyết áp thuế với tôm. Với việc gia nhập CITAC, ASA muốn phát đi thông điệp với chính phủ rằng áp thuế chống bán phá giá với tôm nhập khẩu sẽ gây hiệu ứng dây chuyền tới xuất khẩu đậu nành cũng như nhiều mặt hàng khác của chính nước Mỹ. Hiện tôm là mặt hàng hải sản số 1 tại Mỹ, trong đó sản phẩm nhập khẩu đáp ứng tới 90% nhu cầu của người dân. Trong đó, 6 nước bị kiện chiếm tới 75% thị phần tôm nhập khẩu tại Mỹ với kim ngạch xuất năm 2002 lên tới 2,4 tỷ USD. Theo thống kê của CITAC, cứ một công việc trong ngành tôm sẽ mang lại 20 công việc khác liên quan. ""Đánh thuế với tôm chỉ mang lại lợi ích cho thiểu số những người câu tôm của Mỹ nhưng gây tổn thất cho đa số lao động ngành tôm và những ngành phụ trợ khác. Đậu nành không phải là sản phẩm xuất khẩu duy nhất của Mỹ chịu ảnh hưởng bởi vụ kiện"", CITAC khuyến cáo. Vào lúc này, Bộ Thương mại Mỹ vẫn chưa công khai phán quyết sơ bộ của mình. Dự kiến, phải tới thứ 3 tuần sau, Trung Quốc và Việt Nam mới biết được mức thuế sơ bộ đối với tôm xuất khẩu của mình là bao nhiêu. Vào trưa cùng ngày (6/7, giờ Washington) Uỷ ban Đặc nhiệm về Tôm sẽ tổ chức một cuộc họp báo nhằm bày tỏ quan điểm về các mức thuế và phân tích ảnh hưởng của thuế đối với người tiêu dùng, nhà phân phối, chế biến và bán lẻ tôm nước Mỹ. Tôm VN tìm cách chống đỡ thuế bán phá giá(01/12/2004) DOC ra phán quyết cuối cùng với tôm VN(01/12/2004) Xuất khẩu thuỷ sản thêm một lần lỗi hẹn(25/11/2004) Đại biểu Quốc hội kêu gọi ủng hộ VN trong vụ kiện tôm(24/11/2004) DOC sẽ định đoạt số phận con tôm VN vào 30/11(24/11/2004)  |||Kinh_doanh"
"Tiếp tục đàm phán song phương với Nhật Bản Theo Bộ Thương mại, bắt đầu từ sáng nay, hai phái đoàn VN và Nhật Bản sẽ tiến hành phiên đàm phán tiếp theo về việc VN gia nhập Tổ chức Thương mại thế giới (WTO). Dự kiến phiên đàm phán sẽ tập trung vào các lĩnh vực thuế quan hàng hóa, dịch vụ và kéo dài trong 2 ngày.  Cũng trong tuần này, Chủ tịch Ban Công tác về việc VN gia nhập WTO, ông Ho Seung sẽ đến Hà Nội để thảo luận với phía VN về việc chuẩn bị nội dung cho phiên đàm phán thứ 9 dự kiến tiến hành từ ngày 15/12 tới tại Geneva, Thụy Sỹ. Hiện phía VN đang khẩn trương và tích cực chuẩn bị cho phiên đàm phán gia nhập WTO quan trọng, cuối cùng trong năm này. Nét mới tại phiên đàm phán thứ 9 là VN sẽ cùng các nước đàm phán trực tiếp về nội dung bản dự thảo báo cáo của Ban Công tác về việc VN gia nhập WTO.  'Đàm phán WTO, không nên ép VN thêm nữa'(11/05/2005) Chạy đua với thời gian để làm luật vào WTO(09/05/2005) Mỹ cam kết đẩy nhanh đàm phán WTO với VN(06/05/2005) Australia tạo điều kiện để Việt Nam vào WTO(06/05/2005) Sắp kết thúc đàm phán WTO với một số nước(05/05/2005)  |||Kinh_doanh"
"Hà Nội thêm 95 dự án FDI Theo Cục thống kê Hà Nội, từ đầu năm đến tháng 11, Hà Nội có thêm 95 dự án đầu tư trực tiếp nước ngoài (FDI) được cấp phép mới và bổ sung vốn đăng ký hơn 1 tỷ USD, tăng 526% so với cùng kỳ năm ngoái. Năm nay, Hà Nội đã tổ chức nhiều diễn đàn, xúc tiến đầu tư tại các nước Thái Lan, Trung Quốc, Thuỵ Sỹ, Tây Ban Nha... Nhờ đó, giá trị sản xuất công nghiệp khu vực này đã tăng 18,4% so với năm 2003. Một số ngành tăng khá như sản xuất cao su plastic tăng 224,9%, chế biến gỗ, lâm sản tăng 169,5%, chế tạo thiết bị máy móc tăng 41,6%.  |||Kinh_doanh"
"Hàng 'xôn' vào mùa Cuối năm, dọc những con phố thời trang ở TP HCM như Nguyễn Trãi, Lê Văn Sỹ, Nguyễn Đình Chiểu, Cao Thắng..., các cửa tiệm bắt đầu đổ xô thanh lý hàng tồn. Bên ngoài những chiếc thùng đựng hàng ghi dòng chữ thật to: ""Hàng thanh lý giá rẻ"" hoặc ""Hàng giảm giá 30-80%"". Cửa hiệu giảm giá tập trung nhiều nhất trên đường Nguyễn Trãi (quận 5). Tại cửa hàng Sanding hiện có một số mặt hàng giảm giá từ 50% trở lên. Một số nơi còn đổ quần áo ra tấm nylon trải lề đường để chào mời khách. Hàng tồn xen lẫn hàng mới về, khách tha hồ lựa chọn. Cách làm này cũng thu hút khá đông người mua, có khi chỉ một buổi tối, nhưng chủ hàng bán gần 20 bộ. Ông Trần Ngọc, chủ một cửa hàng thời trang trên tuyến đường này, tâm sự: ""Tôi biết lỗ vốn nhưng phải bán thôi chứ biết sao được. Nếu càng để lâu mà thời gian cận Noel và Tết rồi thì chẳng có ai chịu mua nữa đâu"". Còn trên đường Lê Văn Sỹ, áo thun và quần Jean sau khi giảm giá, dao động 100.000-120.000 đồng/bộ loại trung bình. Cao nhất chỉ trên dưới 200.000 đồng/bộ. Bà Mai, chủ một cửa tiệm trên đường Lê văn Sỹ nói: ""Mình phải biết nắm bắt tâm lý khách hàng, mùa nào theo mốt đó thì mới bán được. Ví dụ mùa Noel trời hơi lạnh thì phải là hàng thun với kiểu dáng mùa đông hoặc là áo có hình ông già Noel... Giới trẻ bây giờ nhanh lắm, lỗi mốt 2-3 ngày họ chê ngay"". Nhiều khách hàng đã không bỏ lõ cơ hội lùng hàng giảm giá, nhưng vẫn có chất lượng, mẫu mã phù hợp với vóc dáng của mình. Chị Hà vừa lục tung giữa một đống hàng giảm giá để tìm được chiếc áo trên đường Lê Văn Sỹ, vừa nói: ""Đồ có nhiều cái đẹp, giá lại rẻ, dại gì không mua. Hơn nữa đâu phải lúc nào cũng có dịp như vậy"". Ngoài mớ hàng xôn giảm giá thì thị trường thời trang cũng đang chuyển động bởi các cửa hiệu thi nhau tung ra mẫu mới. Tổng giám đốc Trung tâm thương mại Zen Plaza, ông Shiro Fukukawa, cho biết, kể từ 27/11, tại Zen có thêm nhiều nhãn hiệu thời trang uy tín cao cấp nằm ngoài 140 nhãn hiệu có từ trước như: AllZ, S'fare, Etam, Alain Delon... Nơi đây cũng có chương trình khuyến mãi chủ đề ""Thời trang mới quà tặng mới"", với trị giá quà tặng từ 30.000 đến 11 triệu đồng cho những hóa đơn từ 200.000 đồng trở lên. Thời trang nhãn hiệu Sanding (thuộc Tổng công ty may Sài Gòn 2), luôn có kiểu dáng và mẫu mã mới. Đại diện quản lý của hãng cho biết, trong thời gian này, Sanding đã cho ra đời từ 3 đến 5 kiểu mới trong một tuần như váy, áo nữ, sơ mi nam... Mục đích là phục vụ thị trường Noel và Tết sắp đến. Giá bán của sản phẩm Sanding chỉ dao động từ 150.000 đồng đến 250.000 đồng/bộ. Riêng áo sơ mi nam khoảng trên dưới 100.000 đồng/chiếc. Tại các cửa hàng thời trang của Ninomax đang có bán nhiều loại thời trang bằng chất liệu thu cotton, len dành cho giới trẻ, phù hợp với mùa noel. Mẫu mã kiểu dáng của Ninomax luôn được cập nhật và nghiêng về thời trang thể thao. Giá cả ở Ninomax tương đối không quá cao so với các nhãn hiệu như Mộc Miên, Mimo... Giá cao nhất của mặt hàng thun cotton là 200.000 đồng/bộ và thấp nhất là 100.000 đồng/bộ. Đối với hàng chất liệu len, giá bán từ 159.000 đồng đến 189.000 đồng/bộ. Ông Trần Chí Cường, đại diện bán hàng tại 161A Hai Bà Trưng thuộc hệ thống Ninomax, cho biết, kiểu dáng của Ninomax với rất phù hợp với thời tiết se lạnh. Ở đây, mẫu mới ra liên tục (5 mẫu/tuần). Ngoài Ninomax, Sanding còn có vô vàn nhãn hiệu trên thị trường thời trang đang đua nhau hút khách bằng cách tung sản phẩm có kiểu dáng mới phù hợp với thời tiết như: Việt Thy, Foci, Sifa...  |||Kinh_doanh"
"Sữa Parmalat bị chua như thế nào? (1) Với Alberto Ferraris, việc được tiến cử vào ghế giám đốc tài chính của công ty trị giá 7,6 tỷ euro là một cơ hội làm nên sự nghiệp. Ông không hề nghi ngờ về Parmalat và vị trí của mình. Tập đoàn thực phẩm và sữa hàng đầu Italy bị cáo buộc phạm tội gian lận tài chính nghiêm trọng nhất trong lịch sử, còn Ferraris thì bị cáo buộc lừa gạt thị trường và công bố thông tin sai lệch. Ông ước giá như mình chú ý hơn đến những mối nghi ngờ. Kể từ tháng 3/2003 trở về trước, Ferraris biết công ty có một số trục trặc tài chính, nhưng không hề nghĩ những chuyện xấu sẽ ập đến. Parmalat đã cố gắng quảng bá hình ảnh để trở thành thương hiệu nổi tiếng kiểu ""sữa Coca-Cola"". Ferraris, 46 tuổi, nguyên là giám đốc chi nhánh ngân hàng Citigroup ở Milan.  Cuối tháng 2, cổ phiếu Parmalat giảm mạnh khi giám đốc tài chính Fausto Tonna đưa ra một loại trái phiếu mới - chứng tỏ nợ nần của hãng ngày một lớn. Đây là động thái nhằm tăng vốn cho Parmalat. Người sáng lập và giám đốc điều hành tập đoàn sữa, thực phẩm, Calisto Tanzi, rút lại loại trái phiếu này một ngày sau đó và thay Tonna bằng Ferraris để bình ổn tình hình. Trong vòng vài ngày, tân giám đốc tài chính với dáng người chắc nịch bảo vệ công ty trước một phòng toàn các nhà phân tích tài chính ở Milan. Ông vẽ ra một bức tranh toàn màu hồng: doanh số và tiền lãi tăng, nợ nần trong tầm kiểm soát, và công ty có rất nhiều tiền. Hài lòng vì đã trấn an được các chuyên gia tài chính, Ferraris hy vọng điều tồi tệ nhất đã qua đi. ""Công việc của tôi là dàn xếp với thị trường"", ông nói tại văn phòng luật sư ở Milan.  Rồi Ferraris càng ngày càng nghi ngờ. Ông không thể hiểu tại sao công ty quan tâm quá nhiều tới nợ. Những khoản trả lãi cao hơn nhiều so với 5,4 tỷ euro trên giấy tờ. Tồi tệ hơn, công ty không cho ông tiếp cận mọi sổ sách, giấy tờ tài chính. Khi than phiền với Tonna (vẫn phụ trách giao dịch với một số ngân hàng), Ferraris được biết nhân viên phụ trách tiền nong Luciano Del Soldato, đã làm việc cho Parmalat 20 năm, sẽ tiếp tục giải quyết vấn đề nợ - phần thưởng đổi lại cho việc ông này không làm giám đốc tài chính.  Ferraris đành chấp nhận vị trí mà thực chất không có quyền toàn diện, nhưng không hài lòng. Ông yêu cầu 2 nhân viên đáng tin cậy thầm lặng tiến hành điều tra. Sau khi tìm hiểu tất cả các chi nhánh của Parmalat trên toàn cầu, họ trở về với một tin gây sốc: tổng số nợ ước tính lên tới 14 tỷ euro, gần gấp đôi so với con số trong cân bằng thanh toán. ""Trước thời điểm đó, tôi không hề nghi ngờ sổ sách sai lệch"", Ferraris khẳng định. Ông hiểu rằng phải gặp giám đốc điều hành. Giữa tháng 10, Ferraris gặp Tanzi. Cho tới lúc này, ông vẫn coi Tanzi là một con người tuyệt vời, một doanh nhân thực sự, một nhà lãnh đạo tuyệt vời luôn phát hiện ra tính toán sai sót trong các bản báo cáo. ""Tôi hy vọng ông ấy sẽ nói Con số của ông sai rồi. Nhưng thay vào đó, ông ấy nói 8 tỷ, 11 tỷ, 14 tỷ - như nhau cả thôi"". Choáng váng, Ferraris đề nghị Tanzi triệu tập một cuộc họp với những ngân hàng của công ty để giải thích tình hình. Giám đốc điều hành bác bỏ, và Ferraris đệ đơn nghỉ việc. ""Tôi lặng người vì kinh ngạc"", ông cho biết. Vài tuần sau, ngày 19/12/2003, mưu đồ bất lương nghiêm trọng nhất trong lịch sử châu Âu bị phơi bày khi Parmalat khẳng định tài khoản 3,95 tỷ euro mà họ tuyên bố là đặt trong Bank of America không hề tồn tại. Đây là tiết lộ đầu tiên trong vụ bê bối biến Parmalat trở thành Enron của châu Âu, một bãi lầy gồm những gian lận và thất bại tài chính làm tập đoàn đứng thứ 8 Italy về quy mô và quảng bá là nhãn hiệu tiêu dùng toàn cầu đứng bên bờ vực thảm kịch. Trong năm qua, câu chuyện Parmalat gây nhiều chú ý trong khi 3 nhóm chuyên gia tài chính lật lại sổ sách công ty. Hàng chục quan chức tập đoàn, trong đó có Tonna, Tanzi, Ferraris và Del Soldato đã có những lời khai trước thẩm phán ở Parma và Milan. Từ những lời khai và hàng nghìn trang tư liệu, người ta có thể biết vụ việc rõ hơn. Nguyễn Hạnh (theo Time) Còn tiếp  |||Kinh_doanh"
"Giữ USD chưa bị thiệt Giám đốc Ngân hàng Ngoại thương chi nhánh TP HCM Nguyễn Phước Thanh nhận định sự mất giá của đồng đôla Mỹ trên thị trường thế giới chưa tác động nhiều tới nền kinh tế Việt Nam và tỷ giá USD/VND vẫn ổn định nên chưa có tình trạng bán tống bán tháo ngoại tệ này. - Thưa ông, giá trị của VND ra sao khi USD mất giá? - USD mất giá so với nhiều đồng tiền như EUR, yen Nhật nhưng không có nghĩa là cũng sẽ mất giá với VND. VND có lên giá so với USD hay không còn phụ thuộc nhiều yếu tố như cán cân vãng lai, cán cân thương mại, thu hút vốn đầu tư nước ngoài, chính sách điều hành tỷ giá của quốc gia...  USD đã mất giá trên 50% so với thời điểm đồng EUR ra đời. Tỷ giá yen Nhật với USD cũng ở mức thấp nhất kể từ bốn năm qua. Nhưng ở VN thì không thế, cho đến nay VND vẫn tiếp tục mất giá ở mức độ hợp lý so với USD. Như vậy có thể nói về tổng thể thì USD mất giá trên thị trường thế giới nhưng chưa tác động trực tiếp đến tỷ giá VND với USD ở trong nước. - Doanh nghiệp và người dân đang nắm giữ USD có bị thiệt khi USD mất giá? - Người nắm giữ USD sẽ bị thiệt khi ở thời điểm này họ bán USD để chuyển sang đồng tiền khác. Người giữ USD ở trong nước chỉ bị thiệt khi VND lên giá so với USD. Thực tế là tỷ giá VND/USD vẫn ổn định, thậm chí VND vẫn mất giá nhẹ so với USD.  Các doanh nghiệp cũng không bị ảnh hưởng lớn vì đa số đã dùng đồng USD trong thanh toán hàng hóa xuất nhập khẩu. Đầu năm xuất khẩu thu về 1 USD bán được 15.650 đồng thì lúc này bán được 15.783 đồng. Như vậy, nhà xuất khẩu và người nắm giữ USD vẫn được lợi vì VND vẫn trong xu hướng giảm giá so với USD. Nhưng USD mất giá trên thị trường thế giới cũng gián tiếp ảnh hưởng đến một bộ phận nhỏ doanh nghiệp đã sử dụng các đồng tiền khác để thanh toán. Hệ quả là hàng nhập khẩu bằng đồng EUR, yen Nhật sẽ mắc hơn trước vì các đồng tiền này tăng giá so với USD.  - Thế giới đang bán tháo USD, thị trường tiền tệ trong nước có theo xu hướng này? - Trên thị trường thế giới người ta đã và đang bán tháo USD để chuyển sang các đồng tiền khác vững giá hơn vì đồng Mỹ kim đang mất giá. Trong khi đó ở VN thì không thế, những người đang nắm giữ USD không bán đi đồng tiền này mà gần đây đưa gửi vào ngân hàng. Điều này ngược lại với vài tháng trước, khi đó nguồn vốn ngoại tệ gửi vào ngân hàng giảm đáng kể. Người dân và doanh nghiệp vẫn giữ USD vì lãi suất USD trong thời gian gần đây có nhích lên, hấp dẫn hơn trước. Cơ sở để họ giữ USD là vì tỷ giá VND/USD vẫn ổn định. Tóm lại USD mất giá trên thị trường thế giới không tác động lớn đến xu hướng giữ USD của người dân VN.  - Có gì lo ngại khi VND đang giảm giá kép? - USD đang mất giá so với nhiều đồng tiền khác của thế giới. Trong khi ở trong nước từ hơn ba tuần qua VND trở lại xu hướng giảm giá so với USD. Từ đó tạo ra cảm giác VND giảm giá kép. Đầu tháng 11/2004 chỉ cần 15.749 đồng đã đổi được 1 USD, còn cuối tuần rồi phải cần thêm 34 đồng (tăng 0,21%). Trước đó, cả tháng 10/2004 tỷ giá VND/USD chỉ tăng có 6 đồng. Với những con số trên cho thấy VND đang giảm giá so với USD, trong khi USD lại đang mất giá so với nhiều đồng tiền của các nước. Điều này có lợi cho hàng xuất khẩu của VN.  Trung Quốc đã và đang duy trì một chính sách đồng nhân dân tệ yếu để đẩy mạnh xuất khẩu, bất chấp Mỹ gây sức ép để nâng giá đồng nhân dân tệ. Giờ đây Mỹ cũng đã thực hiện chính sách đồng USD yếu để đẩy mạnh xuất khẩu và cân bằng thâm hụt mậu dịch. Như vậy tỷ giá VND/USD nhích lên trong những ngày gầy đây là hợp lý vì chúng ta tiếp tục nhập siêu, ước tính cả năm có thể trên 5 tỷ USD. Khoản thu ngoại tệ từ xuất khẩu không đủ bù đắp cho chi nhập khẩu. Vì thế cần phải có chính sách khuyến khích xuất khẩu và kiểm soát hợp lý nhập khẩu.   |||Kinh_doanh"
"Ngân hàng Nhà nước khuyến cáo cách sử dụng tiền polymer Cục Phát hành Kho quỹ, Ngân hàng Nhà nước Việt Nam hôm qua công bố một số biện pháp xử lý sự cố xảy ra trong quá trình sử dụng tiền nhựa mới phát hành; trong đó đặc biệt lưu ý người dân không nên để đồng bạc gần lửa hoặc nguồn nhiệt cao, không nên vò nhàu, vuốt, xiết mạnh theo nếp gấp. Theo Ngân hàng Nhà nước, polymer là một dạng nhựa, không có cấu tạo sợi như giấy in tiền thông thường nên bề mặt không xốp; mặt khác đồng tiền còn được phủ một lớp véc-ni nên tiền polymer không thấm nước, hút ẩm hay giữ ẩm. Vì vậy, khi tờ bạc bị các vết bẩn như bùn đất, dầu mỡ hoặc mực viết bình thường có thể làm sạch bằng nước lã hoặc nước xà phòng, sau đó dùng vải lau khô. Khi đồng tiền bị nhàu, có thể làm phẳng lại bằng cách trải phẳng và ép nhẹ bằng các vật thông dụng như quyển sách dày... Tuy nhiên, không nên dùng bàn là để làm phẳng đồng tiền, kể cả trường hợp lót qua một lớp giấy vải, vì đồng tiền sẽ bị biến dạng. Về tình trạng một số máy đếm hiện nay không thể đọc chính xác các đồng tiền polymer, Cục Phát hành Kho quỹ khuyến cáo không cần thiết phải điều chỉnh bất cứ chi tiết nào trong máy. Do đặc điểm bảo an đặc thù của chất liệu, đồng tiền polymer có yếu tố cửa sổ trong suốt. Vì vậy, để đảm bảo máy kiểm đếm chính xác, khi đưa tiền vào máy cần tránh cho cửa sổ trong suốt không đi qua đầu đọc (mắt thần) của máy. Người dân khó đổi tiền mới ở ngân hàng(14/01/2004) Bơm thêm tiền mới cho TP HCM(12/01/2004) Túi đựng tiền xu bán chạy dịp Tết(11/01/2004) Khó đếm tiền polymer bằng máy(02/01/2004) 'Tin thu hồi tiền nhựa là sai sự thật'(26/12/2003)  |||Kinh_doanh"
